Ano,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Código da Área,Área de Enquadramento,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Contínua do Enade,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Nr. de Docentes,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2016,4010,CENTRO UNIVERSITÁRIO METODISTA,IPA,Centro Universitário,Privada sem fins lucrativos,15762,28,NUTRIÇÃO,Educação Presencial,4314902,PORTO ALEGRE,RS,60,53,46.8830,53.1340,2.8610,34,0.6415,0.1700,2.5206,4.9988,1.3049,4.7105,1.9683,3.8526,1.3306,15,1.0000,5.0000,0.5333,2.6667,0.4667,1.3810,2.5625,3,
2016,4010,CENTRO UNIVERSITÁRIO METODISTA,IPA,Centro Universitário,Privada sem fins lucrativos,9018,36,FISIOTERAPIA,Educação Presencial,4314902,PORTO ALEGRE,RS,123,105,44.8895,40.2829,2.8795,69,0.6571,-0.0422,2.4673,5.4943,2.9498,5.1515,2.8788,4.7384,2.7299,26,1.0000,5.0000,0.3462,1.7308,0.9231,4.4332,2.8400,3,
2016,4010,CENTRO UNIVERSITÁRIO METODISTA,IPA,Centro Universitário,Privada sem fins lucrativos,75728,38,SERVIÇO SOCIAL,Educação Presencial,4314902,PORTO ALEGRE,RS,10,6,52.8667,69.0667,4.2863,3,0.5000,5.0488,5.0000,5.6884,3.7327,4.8611,3.0022,4.5143,2.7393,5,0.8000,3.5714,0.2000,1.0000,0.6000,2.6000,3.7187,4,
2016,4010,CENTRO UNIVERSITÁRIO METODISTA,IPA,Centro Universitário,Privada sem fins lucrativos,75703,55,BIOMEDICINA,Educação Presencial,4314902,PORTO ALEGRE,RS,41,39,49.2615,43.7051,2.5096,27,0.6923,-0.2712,2.2707,5.6523,3.9240,5.2991,3.3697,5.3211,3.9200,13,1.0000,5.0000,0.6923,3.4615,0.7692,3.1731,2.9897,4,
2016,4010,CENTRO UNIVERSITÁRIO METODISTA,IPA,Centro Universitário,Privada sem fins lucrativos,83938,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4314902,PORTO ALEGRE,RS,127,101,41.1099,45.1980,2.5760,55,0.5446,0.1144,2.5217,5.2404,2.7862,4.9426,2.8431,4.6690,2.7571,27,0.9259,4.4444,0.4815,2.4074,0.7778,3.6957,2.7895,3,
2016,4013,FACULDADE ANHANGUERA DE RIO CLARO,0,Faculdade,Privada com fins lucrativos,98069,23,ENFERMAGEM,Educação Presencial,3543907,RIO CLARO,SP,12,10,45.5200,44.2200,2.6449,5,0.5000,-4.6436,0.3178,5.5585,3.3431,5.4947,3.9055,4.7048,2.7796,15,0.5333,1.8387,0.3333,1.6667,0.5333,1.9298,1.6884,2,
2016,4013,FACULDADE ANHANGUERA DE RIO CLARO,0,Faculdade,Privada com fins lucrativos,96979,36,FISIOTERAPIA,Educação Presencial,3543907,RIO CLARO,SP,7,6,51.0667,38.4500,2.8951,3,0.5000,-1.1023,1.9940,5.9348,4.7356,5.9028,4.7569,5.5952,4.2717,14,0.7143,2.6190,0.3571,1.7857,0.7857,3.4211,2.6976,3,
2016,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,97023,19,FARMÁCIA,Educação Presencial,3525904,JUNDIAÍ,SP,35,34,45.6206,55.7824,2.8961,19,0.5588,0.7499,2.7394,5.3956,3.1709,5.3835,3.7211,5.1941,3.6737,37,0.9459,4.4103,0.4865,2.4324,0.4054,0.4698,2.7846,3,
2016,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,88662,23,ENFERMAGEM,Educação Presencial,3525904,JUNDIAÍ,SP,41,39,42.1974,42.3436,2.3319,20,0.5128,0.1179,2.5591,5.7457,4.0457,5.6214,4.1799,5.4376,4.0359,62,0.7258,3.1426,0.3065,1.5323,0.4194,1.1800,2.5294,3,
2016,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,88660,28,NUTRIÇÃO,Educação Presencial,3525904,JUNDIAÍ,SP,17,17,43.9294,47.0059,2.2487,11,0.6471,-2.4306,1.3479,6.0000,5.0000,5.9902,4.9770,6.0000,5.0000,41,0.9024,3.9431,0.4146,2.0732,0.5122,1.6899,2.4038,3,
2016,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,88658,36,FISIOTERAPIA,Educação Presencial,3525904,JUNDIAÍ,SP,52,51,46.5314,35.3196,2.3979,36,0.7059,-0.2636,2.3684,5.4153,2.6296,5.2360,3.0899,4.9076,3.0344,42,0.8095,3.4127,0.3571,1.7857,0.3333,0.0877,2.2665,3,
2016,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,1183151,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3525904,JUNDIAÍ,SP,34,33,38.0152,53.1848,3.3188,16,0.4848,0.7720,2.9885,5.0869,2.0345,4.9102,2.4775,4.2840,1.9936,24,0.7917,3.6742,0.4167,2.2321,0.3750,0.3125,2.6698,3,
2016,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,88664,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3525904,JUNDIAÍ,SP,23,22,36.6909,37.9682,1.5684,,,,1.5684,5.0613,2.2642,4.7420,2.4339,4.1988,1.9648,20,0.7000,2.7500,0.4000,2.0000,0.3500,1.1848,1.7983,2,
2016,4020,FACULDADE DE TECNOLOGIA DE BOTUCATU,FATEC BT,Faculdade,Pessoa Jurídica de Direito Público - Estadual,1156801,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,3507506,BOTUCATU,SP,26,22,47.0864,42.3864,2.4109,13,0.5909,-0.0770,2.3787,5.2458,2.2766,4.7414,2.3729,4.4711,2.4480,20,0.9500,4.5625,0.3500,1.7500,0.6500,2.3235,2.4443,3,
2016,4020,FACULDADE DE TECNOLOGIA DE BOTUCATU,FATEC BT,Faculdade,Pessoa Jurídica de Direito Público - Estadual,1295812,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,3507506,BOTUCATU,SP,23,18,36.8056,42.3111,2.5004,10,0.5556,-1.3448,2.2124,5.1364,2.3115,5.0371,2.1675,4.5448,2.7015,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6237,2,
2016,4022,FACULDADE DE TECNOLOGIA DE JUNDIAÍ,FATEC/JD,Faculdade,Pessoa Jurídica de Direito Público - Estadual,1177371,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,3525904,JUNDIAÍ,SP,53,52,50.2308,53.7115,3.9125,28,0.5385,1.4355,3.0290,5.1253,2.4289,4.7291,2.4094,4.4963,2.9495,21,0.8571,3.9286,0.2857,1.4286,0.8571,4.0816,3.0341,4,
2016,4024,FACULDADE DE TECNOLOGIA DE MOCOCA,FATEC,Faculdade,Pessoa Jurídica de Direito Público - Estadual,120764,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,3530508,MOCOCA,SP,32,22,39.2045,41.4045,2.4780,9,0.4091,-5.4201,0.9182,5.2261,2.5907,4.9854,2.0157,4.5050,2.6386,26,0.9231,4.4872,0.4615,3.1469,0.9615,4.8077,2.3472,3,
2016,4025,FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DO RIO PRETO,FATECRP,Faculdade,Pessoa Jurídica de Direito Público - Estadual,123277,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,3549805,SÃO JOSÉ DO RIO PRETO,SP,18,12,47.8667,41.8250,2.9049,7,0.5833,-5.3850,0.9293,5.5906,3.7257,5.5118,3.5639,5.4127,4.0724,31,0.9677,4.7849,0.5161,3.5191,0.9677,4.8387,2.7153,3,
2016,4029,FACULDADE POLITEC,FAP,Faculdade,Privada com fins lucrativos,116976,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3545803,SANTA BÁRBARA D'OESTE,SP,28,27,29.8667,42.8667,1.4894,11,0.4074,-0.3670,2.2904,5.5201,3.4415,4.9928,2.6687,4.7381,2.7891,10,0.6000,2.4545,0.3000,1.6071,0.9000,4.2500,2.3047,3,
2016,4029,FACULDADE POLITEC,FAP,Faculdade,Privada com fins lucrativos,417432,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3545803,SANTA BÁRBARA D'OESTE,SP,32,31,43.2645,41.2774,2.2165,11,0.3548,0.4956,2.6966,5.7422,4.2485,5.6039,4.1921,4.8257,3.0211,10,0.9000,4.2500,0.3000,1.5000,0.9000,4.4130,2.8656,3,
2016,4030,CENTRO UNIVERSITÁRIO FLUMINENSE,UNIFLU,Centro Universitário,Privada sem fins lucrativos,10268,6,ODONTOLOGIA,Educação Presencial,3301009,CAMPOS DOS GOYTACAZES,RJ,35,33,43.9364,51.5394,1.6796,26,0.7879,-0.3136,2.1407,5.4693,2.8803,4.7206,2.4761,4.3406,1.9423,40,0.7000,1.7857,0.2000,1.0000,0.5000,1.5341,1.8725,2,
2016,4037,FACULDADE DE TECNOLOGIA INTENSIVA,FATECI,Faculdade,Privada com fins lucrativos,99220,27,FONOAUDIOLOGIA,Educação Presencial,2304400,FORTALEZA,CE,3,3,46.6333,57.0333,2.4731,3,1.0000,0.5775,2.5857,6.0000,5.0000,6.0000,5.0000,5.5238,4.0783,11,0.9091,3.9545,0.2727,1.1983,0.6364,2.1901,2.7672,3,
2016,4037,FACULDADE DE TECNOLOGIA INTENSIVA,FATECI,Faculdade,Privada com fins lucrativos,99786,36,FISIOTERAPIA,Educação Presencial,2304400,FORTALEZA,CE,5,5,51.8200,39.0400,2.9853,4,0.8000,0.0736,2.5190,6.0000,5.0000,6.0000,5.0000,5.8333,4.7001,18,1.0000,5.0000,0.1667,0.8333,0.6667,2.5439,2.9120,3,
2016,4037,FACULDADE DE TECNOLOGIA INTENSIVA,FATECI,Faculdade,Privada com fins lucrativos,99784,55,BIOMEDICINA,Educação Presencial,2304400,FORTALEZA,CE,11,11,45.2182,45.0000,2.5104,8,0.7273,-0.0761,2.3681,6.0000,5.0000,5.9621,4.9119,5.8831,4.8140,17,1.0000,5.0000,0.5294,2.6471,0.6471,2.2059,3.0094,4,
2016,4037,FACULDADE DE TECNOLOGIA INTENSIVA,FATECI,Faculdade,Privada com fins lucrativos,79447,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,2304400,FORTALEZA,CE,11,11,42.9091,41.0909,2.1107,5,0.4545,2.4257,3.0818,6.0000,5.0000,6.0000,5.0000,6.0000,5.0000,13,0.9231,4.3269,0.4615,2.3077,0.8462,3.8235,3.2082,4,
2016,4097,FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE BENTO GONÇALVES,Ftec Bento Gonçalves,Faculdade,Privada com fins lucrativos,1068893,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,4302105,BENTO GONÇALVES,RS,2,1,,,,,,,,6.0000,5.0000,6.0000,5.0000,6.0000,5.0000,15,0.9333,4.5000,0.1333,0.6667,0.6667,2.8571,,SC,
2016,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,1103162,51,ZOOTECNIA,Educação Presencial,4300406,ALEGRETE,RS,30,28,39.8536,37.7107,2.0099,27,0.9643,0.3033,2.9311,5.3697,3.1351,5.3751,3.7554,5.4039,3.8796,19,0.9474,4.0526,0.4737,1.6165,1.0000,5.0000,2.8692,3,
2016,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,121466,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,4317806,SANTO AUGUSTO,RS,28,27,44.2926,44.3852,3.1045,13,0.4815,2.0947,3.3047,5.3171,2.8739,5.1839,2.5995,4.7883,3.0861,21,1.0000,5.0000,0.3333,2.2727,1.0000,5.0000,3.2911,4,
2016,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,1168609,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,4311205,JÚLIO DE CASTILHOS,RS,38,37,43.1892,46.6000,3.3619,21,0.5676,0.9440,2.9393,5.2237,2.5832,5.1500,2.4996,4.7635,3.0470,17,0.9412,4.6078,0.6471,4.4118,1.0000,5.0000,3.4784,4,
2016,4113,FACULDADE DE CERES,FACER,Faculdade,Privada com fins lucrativos,108454,19,FARMÁCIA,Educação Presencial,5205406,CERES,GO,50,45,37.2400,39.5533,0.9932,34,0.7556,-0.6624,2.1255,5.8973,4.6893,5.8820,4.7553,5.7964,4.6648,13,1.0000,5.0000,0.3846,1.9231,1.0000,5.0000,2.6871,3,
2016,4113,FACULDADE DE CERES,FACER,Faculdade,Privada com fins lucrativos,108458,23,ENFERMAGEM,Educação Presencial,5205406,CERES,GO,42,40,35.2800,38.2550,1.6608,33,0.8250,-0.7430,2.1538,5.9689,4.8834,5.8341,4.6406,5.7837,4.6292,12,1.0000,5.0000,0.4167,2.0833,1.0000,5.0000,2.8625,3,
2016,4126,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS E DE TECNOLOGIAS DE AGUA BOA,FACESA,Faculdade,Privada com fins lucrativos,116328,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,5100201,ÁGUA BOA,MT,4,4,25.3500,35.6750,1.1002,3,0.7500,-0.8087,2.3827,5.3354,2.9309,4.8333,1.5683,3.4762,1.0136,7,0.5714,2.1429,0.0000,0.0000,0.4286,2.1429,1.6990,2,
2016,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,0,Faculdade,Privada com fins lucrativos,90877,23,ENFERMAGEM,Educação Presencial,3545803,SANTA BÁRBARA D'OESTE,SP,21,18,42.0667,46.0611,2.7270,7,0.3889,-2.8511,1.1616,5.8696,4.5105,5.8114,4.5915,5.7970,4.6520,23,0.5652,2.0547,0.3478,1.7391,0.7391,3.2838,2.2974,3,
2016,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,0,Faculdade,Privada com fins lucrativos,90879,36,FISIOTERAPIA,Educação Presencial,3545803,SANTA BÁRBARA D'OESTE,SP,16,15,42.0333,39.3667,2.6808,11,0.7333,-0.4837,2.2701,5.6114,3.4247,5.2865,3.2161,4.7857,2.8151,28,0.5714,1.4286,0.3571,1.7857,0.6786,2.6316,2.3911,3,
2016,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,0,Faculdade,Privada com fins lucrativos,92945,55,BIOMEDICINA,Educação Presencial,3545803,SANTA BÁRBARA D'OESTE,SP,22,17,50.5118,45.4000,2.7421,9,0.5294,-0.1462,2.3331,5.8378,4.4983,5.5370,3.9231,5.7784,4.6475,18,0.6667,1.2500,0.4444,2.2222,0.8333,3.6806,2.7179,3,
2016,4141,FACULDADE ANHANGUERA DE TAUBATÉ,0,Faculdade,Privada com fins lucrativos,90901,23,ENFERMAGEM,Educação Presencial,3554102,TAUBATÉ,SP,92,78,45.0551,48.2974,3.0675,41,0.5256,0.7472,2.8553,5.8597,4.4733,5.6168,4.1700,5.1407,3.5269,17,0.6471,2.6091,0.3529,1.7647,0.8824,4.2260,3.0224,4,
2016,4141,FACULDADE ANHANGUERA DE TAUBATÉ,0,Faculdade,Privada com fins lucrativos,90893,36,FISIOTERAPIA,Educação Presencial,3554102,TAUBATÉ,SP,28,26,43.1462,51.1885,4.0025,19,0.7308,1.1375,2.9939,5.9900,4.9593,5.9936,4.9840,5.7648,4.5769,23,0.7826,3.1884,0.3478,1.7391,0.9565,4.6796,3.4349,4,
2016,4153,FACULDADE JOAQUIM NABUCO RECIFE,FJN,Faculdade,Privada com fins lucrativos,1130036,38,SERVIÇO SOCIAL,Educação Presencial,2611606,RECIFE,PE,17,16,36.3125,49.9375,2.2779,6,0.3750,1.7177,3.4456,5.5473,3.1588,5.0431,3.3214,4.1697,2.2151,40,0.7500,3.2143,0.3000,1.5000,0.6750,3.0500,2.8147,3,
2016,4162,FACULDADE DE TECNOLOGIA SENAC GOIÁS,0,Faculdade,Privada sem fins lucrativos,115199,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,5208707,GOIÂNIA,GO,30,28,37.5821,39.7964,1.6393,10,0.3571,-2.7093,1.5263,5.6385,3.9375,5.2500,3.4712,4.9847,3.6155,8,0.8750,4.0625,0.0000,0.0000,0.3750,0.9821,1.7997,2,
2016,4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,UNIBAVE,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,1143241,5,MEDICINA VETERINÁRIA,Educação Presencial,4211702,ORLEANS,SC,49,48,42.8479,48.3167,2.3031,23,0.4792,0.7509,3.1620,5.5766,3.9792,5.6014,4.2520,5.3832,4.0994,32,0.8750,3.0592,0.3750,1.4489,0.7813,3.4014,2.8827,3,
2016,4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,UNIBAVE,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,5000465,17,AGRONOMIA,Educação Presencial,4211702,ORLEANS,SC,46,43,42.5116,59.9279,2.4570,25,0.5814,0.9313,3.4188,5.7150,4.1216,5.7278,4.5120,5.5016,4.1475,40,0.7250,1.7589,0.2000,0.7895,0.6000,1.9333,2.7217,3,
2016,4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,UNIBAVE,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,103178,19,FARMÁCIA,Educação Presencial,4211702,ORLEANS,SC,27,26,36.6769,46.7077,1.6816,14,0.5385,-0.1966,2.3280,5.7552,4.2593,5.5988,4.1677,5.5566,4.2703,17,0.7647,2.4332,0.2353,1.1765,0.8824,4.1036,2.4524,3,
2016,4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,UNIBAVE,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,90020,23,ENFERMAGEM,Educação Presencial,4211702,ORLEANS,SC,20,18,36.2222,37.8889,1.6530,12,0.6667,-0.6073,2.2178,5.5390,3.2699,5.3947,3.6890,4.9729,3.2393,8,0.7500,3.3065,0.2500,1.2500,0.8750,4.1776,2.3663,3,
2016,4169,FACULDADE NOSSA CIDADE,FNC,Faculdade,Privada com fins lucrativos,1136479,19,FARMÁCIA,Educação Presencial,3510609,CARAPICUÍBA,SP,33,32,40.3406,44.0875,1.5517,17,0.5313,-0.8651,2.0374,5.2261,2.6580,4.9235,2.7670,4.4488,2.4470,13,0.7692,2.4825,0.5385,2.6923,0.6154,2.0696,2.1675,3,
2016,4169,FACULDADE NOSSA CIDADE,FNC,Faculdade,Privada com fins lucrativos,1130184,23,ENFERMAGEM,Educação Presencial,3510609,CARAPICUÍBA,SP,40,39,36.3103,42.3923,2.1399,11,0.2821,-1.6380,1.7326,5.1891,1.9568,4.6627,2.1033,4.3749,2.2142,14,0.7143,3.0645,0.4286,2.1429,0.6429,2.6504,2.0917,3,
2016,4169,FACULDADE NOSSA CIDADE,FNC,Faculdade,Privada com fins lucrativos,1136482,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,3510609,CARAPICUÍBA,SP,50,47,42.3085,41.0809,2.0905,15,0.3191,1.2957,2.7643,5.6463,3.7227,5.5794,4.1220,5.3003,3.8321,10,0.6000,1.5000,0.4000,2.0000,0.7000,2.7059,2.5822,3,
2016,4169,FACULDADE NOSSA CIDADE,FNC,Faculdade,Privada com fins lucrativos,1143410,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,3510609,CARAPICUÍBA,SP,24,23,37.0565,39.7261,1.6119,11,0.4783,-1.1933,2.0759,5.6450,3.9566,5.5106,4.0024,4.7001,3.2274,9,0.8889,4.1667,0.5556,2.7778,0.2222,0.0000,2.3557,3,
2016,4169,FACULDADE NOSSA CIDADE,FNC,Faculdade,Privada com fins lucrativos,1260836,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3510609,CARAPICUÍBA,SP,68,57,40.6386,40.0070,1.9635,13,0.2281,-1.1949,1.9213,5.3625,3.1420,5.0185,2.9980,4.4068,2.3152,20,0.7000,2.7500,0.4500,2.2500,0.2500,0.5978,2.0972,3,
2016,4197,FACULDADE ALIANÇA,FACE,Faculdade,Privada com fins lucrativos,101504,23,ENFERMAGEM,Educação Presencial,2211001,TERESINA,PI,74,70,34.9629,36.6414,1.4767,53,0.7571,-0.2880,2.3680,5.7406,4.0264,5.6122,4.1599,5.3544,3.8932,33,0.8182,3.7683,0.2727,1.3636,0.6970,3.0064,2.4441,3,
2016,4197,FACULDADE ALIANÇA,FACE,Faculdade,Privada com fins lucrativos,117956,36,FISIOTERAPIA,Educação Presencial,2211001,TERESINA,PI,34,33,43.3576,36.2879,2.3927,26,0.7879,-0.0606,2.4590,5.7084,3.8180,5.5305,3.8263,5.3270,3.7891,26,0.8462,3.7179,0.3077,1.5385,0.6923,2.7328,2.6262,3,
2016,4197,FACULDADE ALIANÇA,FACE,Faculdade,Privada com fins lucrativos,101502,55,BIOMEDICINA,Educação Presencial,2211001,TERESINA,PI,85,80,43.8913,32.8262,1.1108,72,0.9000,-0.2996,2.2565,5.4565,3.3185,5.0720,2.8413,4.3480,2.3719,23,0.7826,2.5543,0.3478,1.7391,0.8261,3.6232,2.1864,3,
2016,4197,FACULDADE ALIANÇA,FACE,Faculdade,Privada com fins lucrativos,101506,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,2211001,TERESINA,PI,70,60,36.4917,37.0833,1.4591,54,0.9000,-0.5691,2.2083,5.6456,3.9672,5.5004,3.9808,5.1216,3.5198,25,0.6800,2.6000,0.2400,1.2000,0.8000,3.8261,2.3112,3,
2016,4198,FACULDADE MINEIRENSE,FAMA,Faculdade,Privada com fins lucrativos,103512,6,ODONTOLOGIA,Educação Presencial,5213103,MINEIROS,GO,87,87,40.0506,49.0954,1.2779,72,0.8276,-0.6906,1.7432,5.3123,2.2529,5.0730,3.1713,4.2181,1.7166,60,0.8167,3.0357,0.2333,1.1667,0.9833,4.8845,2.0052,3,
2016,4198,FACULDADE MINEIRENSE,FAMA,Faculdade,Privada com fins lucrativos,103506,19,FARMÁCIA,Educação Presencial,5213103,MINEIROS,GO,16,15,39.7867,44.4200,1.5650,12,0.8000,-0.9226,2.0124,5.5082,3.5115,5.2405,3.4246,4.9747,3.3126,34,0.7647,2.4332,0.3529,1.7647,0.9706,4.7759,2.3401,3,
2016,4198,FACULDADE MINEIRENSE,FAMA,Faculdade,Privada com fins lucrativos,103504,23,ENFERMAGEM,Educação Presencial,5213103,MINEIROS,GO,3,3,60.0667,54.8667,4.2765,3,1.0000,4.7582,4.7433,5.4203,2.8244,5.0444,2.9302,5.2095,3.6449,34,0.7059,3.0076,0.3235,1.6176,0.9706,4.8065,3.7936,4,
2016,4198,FACULDADE MINEIRENSE,FAMA,Faculdade,Privada com fins lucrativos,103510,28,NUTRIÇÃO,Educação Presencial,5213103,MINEIROS,GO,23,21,41.2905,48.0048,2.2444,15,0.7143,1.4935,3.1174,5.3809,2.7150,4.8303,2.2500,4.7208,2.8141,29,0.8621,3.5057,0.3793,1.8966,0.9655,4.7660,2.8313,3,
2016,4198,FACULDADE MINEIRENSE,FAMA,Faculdade,Privada com fins lucrativos,103508,36,FISIOTERAPIA,Educação Presencial,5213103,MINEIROS,GO,9,8,45.5125,35.1625,2.3454,7,0.8750,-0.9108,2.0795,5.6304,3.5018,5.4271,3.5677,5.0714,3.3292,43,0.7442,2.8682,0.2791,1.3953,0.9767,4.8286,2.5077,3,
2016,4255,FACULDADES INTEGRADAS DE CACOAL,UNESC,Faculdade,Privada sem fins lucrativos,1105314,28,NUTRIÇÃO,Educação Presencial,1100049,CACOAL,RO,31,31,42.1419,46.7097,2.1642,25,0.8065,-0.5061,2.2157,5.6788,3.8146,5.6022,4.0646,5.2092,3.6487,15,0.9333,4.2778,0.3333,1.6667,0.9333,4.5476,2.7008,3,
2016,4255,FACULDADES INTEGRADAS DE CACOAL,UNESC,Faculdade,Privada sem fins lucrativos,1044438,55,BIOMEDICINA,Educação Presencial,1100049,CACOAL,RO,10,8,38.6125,38.8000,1.5878,7,0.8750,0.8385,2.8247,5.6913,4.0449,5.4250,3.6625,4.9743,3.3682,12,1.0000,5.0000,0.3333,1.6667,0.9167,4.3403,2.8274,3,
2016,4256,FACULDADES INTEGRADAS PITÁGORAS,FIP-MOC,Faculdade,Privada com fins lucrativos,107666,12,MEDICINA,Educação Presencial,3143302,MONTES CLAROS,MG,104,104,61.3817,63.7481,2.1463,90,0.8654,-1.1474,1.6748,5.4154,3.4283,5.4366,3.9929,5.0690,3.4293,74,1.0000,5.0000,0.5270,2.5708,0.9865,4.8640,2.6834,3,
2016,4256,FACULDADES INTEGRADAS PITÁGORAS,FIP-MOC,Faculdade,Privada com fins lucrativos,91013,19,FARMÁCIA,Educação Presencial,3143302,MONTES CLAROS,MG,13,12,41.4333,34.5417,0.6453,11,0.9167,-2.9661,1.1240,5.9312,4.7917,5.9722,4.9424,5.6310,4.3926,4,1.0000,5.0000,1.0000,5.0000,1.0000,5.0000,2.7388,3,
2016,4256,FACULDADES INTEGRADAS PITÁGORAS,FIP-MOC,Faculdade,Privada com fins lucrativos,46178,36,FISIOTERAPIA,Educação Presencial,3143302,MONTES CLAROS,MG,25,23,49.3870,36.2696,2.6001,18,0.7826,-0.1406,2.4233,5.8412,4.3563,5.7167,4.2918,4.7327,2.7197,29,0.9655,4.7126,0.6897,3.4483,1.0000,5.0000,3.2232,4,
2016,4259,FACULDADE DE INHUMAS - FAC-MAIS,FACMAIS,Faculdade,Privada com fins lucrativos,107038,23,ENFERMAGEM,Educação Presencial,5210000,INHUMAS,GO,22,22,39.9955,38.4364,1.8383,15,0.6818,-1.6080,1.7467,5.4192,2.8201,5.2868,3.4553,4.8411,3.0134,31,0.7742,3.4703,0.4194,2.0968,0.9677,4.7878,2.3725,3,
2016,4277,FACULDADE ESTÁCIO DO AMAZONAS - ESTÁCIO AMAZONAS,ESTÁCIO AMAZONAS,Faculdade,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,1075756,19,FARMÁCIA,Educação Presencial,1302603,MANAUS,AM,28,27,46.2630,50.4519,2.3911,17,0.6296,0.3678,2.5734,5.0785,2.2112,4.3839,1.6476,3.6224,1.0870,25,0.9200,4.1273,0.4000,2.0000,0.6800,2.5619,2.4560,3,
