Ano,Código da Área,Área de Enquadramento,Código da IES,Nome da IES,Sigla da IES,Categoria Administrativa,Organização Acadêmica,Código do Município,Município do Curso,UF do curso,Região do curso,Número de cursos da unidade,Concluintes Inscritos,Concluintes Participantes,Nota Bruta - FG,Nota Bruta - CE,Nota Bruta - Geral,Nota Contínua do Enade,Nota Bruta - Organização Didático-Pedagógica,Nota Padronizada - Organização Didático-Pedagógica,Nota Bruta - Infraestrutura e Instalações Físicas,Nota Padronizada - Infraestrutura e Instalações Físicas,Nota Bruta - Oportunidades de Ampliação da Formação,Nota Padronizada - Oportunidades de Ampliação da Formação,Concluintes Participantes com nota no Enem,Percentual de Concluintes participantes com nota no Enem,Nota Bruta - IDD,Nota Padronizada - IDD,Nr. de Docentes,Nr. de Matrículas,Nota Bruta - Mestres,Nota Padronizada - Mestres,Nota Bruta - Doutores,Nota Padronizada - Doutores,Nota Bruta - Regime de Trabalho,Nota Padronizada - Regime de Trabalho,CPC Contínuo,CPC Faixa,Observação
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pessoa Jurídica de Direito Público - Estadual,Universidade,2931350,TEIXEIRA DE FREITAS,BA,Nordeste,1,12,12,49.4167,36.9667,40.0917,2.2723,5.6970,4.0943,4.8828,3.4225,4.5349,2.6196,0,0.0%,,2.2723,1,12,1.0000,5.0000,1.0000,5.0000,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Pessoa Jurídica de Direito Público - Estadual,Universidade,3509502,CAMPINAS,SP,Sudeste,2,68,39,35.5872,27.6821,29.6641,1.0511,4.6188,0.8712,4.4464,2.7517,3.8844,1.5626,14,35.9%,-6.6032,0.4995,393,365,0.9567,4.4438,0.9211,4.6056,1.0000,5.0000,2.0262,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Pessoa Jurídica de Direito Público - Estadual,Universidade,3503208,ARARAQUARA,SP,Sudeste,1,66,31,61.1129,40.6742,45.7871,2.9002,4.3450,0.0527,4.2797,2.4955,4.0495,1.8309,21,67.7%,-0.4991,2.5198,31,488,0.9677,4.5853,0.9355,4.6774,0.9355,4.6278,3.0291,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Pessoa Jurídica de Direito Público - Estadual,Universidade,3529005,MARILIA,SP,Sudeste,1,83,0,,,,,5.5217,3.5703,4.8611,3.3891,4.8571,3.1431,0,,,,12,219,1.0000,5.0000,0.9167,4.5833,0.7500,3.5577,,SC,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Pessoa Jurídica de Direito Público - Estadual,Universidade,4115200,MARINGA,PR,Sul,1,14,14,65.8857,54.3286,57.2214,4.3425,5.6810,4.0463,5.3079,4.0759,5.3253,3.9038,7,50.0%,2.3903,3.4762,43,143,0.8605,3.2060,0.5581,2.7907,1.0000,5.0000,3.7241,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Pessoa Jurídica de Direito Público - Estadual,Universidade,2408003,MOSSORO,RN,Nordeste,1,9,9,51.8000,32.6778,37.4778,1.9074,5.2598,2.7872,3.9251,1.9503,4.4847,2.5379,3,33.3%,-0.8872,2.3914,14,74,1.0000,5.0000,0.5714,2.8571,1.0000,5.0000,2.7670,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Pessoa Jurídica de Direito Público - Municipal,Universidade,4202404,BLUMENAU,SC,Sul,1,2,1,,,,,5.2391,2.7255,5.3636,4.1616,4.4286,2.4468,0,0.0%,,,32,54,0.9375,4.1964,0.4375,2.1875,0.5000,2.1154,,SC,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),95,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2312908,SOBRAL,CE,Nordeste,1,41,33,54.5182,34.3667,39.4091,2.1342,5.3931,3.1858,3.3564,1.0761,4.3283,2.2839,17,51.5%,-2.2059,1.9549,18,242,0.8333,2.8571,0.4444,2.2222,1.0000,5.0000,2.3835,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),167,UNIVERSIDADE METODISTA DE SÃO PAULO,UMESP,Privada sem fins lucrativos,Universidade,3548708,SAO BERNARDO DO CAMPO,SP,Sudeste,1,95,81,57.9272,38.2815,43.2037,2.5940,5.4349,3.3106,5.2231,3.9456,4.7593,2.9841,23,28.4%,-0.0259,2.6764,18,231,0.8333,2.8571,0.3333,1.6667,0.7778,3.7179,2.7189,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),176,UNIVERSIDADE CASTELO BRANCO,UCB,Privada sem fins lucrativos,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,1,3,0,,,,,,0.0000,,0.0000,,0.0000,0,,,,1,8,1.0000,5.0000,0.0000,0.0000,0.0000,0.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada sem fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,30,28,64.3179,48.6929,52.6107,3.7563,5.7934,4.3825,5.6149,4.5479,5.5099,4.2036,8,28.6%,6.1621,4.7246,12,234,1.0000,5.0000,0.5833,2.9167,1.0000,5.0000,4.2535,5,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,3106200,BELO HORIZONTE,MG,Sudeste,1,12,12,60.5417,46.7333,50.1917,3.4791,5.4666,3.4053,5.2819,4.0360,4.7905,3.0348,8,66.7%,0.3526,2.8017,27,63,0.9259,4.0476,0.6667,3.3333,0.9259,4.5726,3.3560,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,Privada com fins lucrativos,Universidade,1501402,BELEM,PA,Norte,1,4,3,53.3000,34.2333,39.0333,2.0935,5.5217,3.5703,5.6111,4.5420,5.0952,3.5300,0,0.0%,,2.0935,15,82,0.9333,4.1429,0.2000,1.0000,0.9333,4.6154,2.5414,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Privada com fins lucrativos,Universidade,3550308,SAO PAULO,SP,Sudeste,1,134,79,58.7646,35.2266,41.1203,2.3146,5.2107,2.6404,4.9338,3.5009,3.4478,0.8533,2,2.5%,,2.3146,10,318,1.0000,5.0000,0.6000,3.0000,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),441,UNIVERSIDADE DO CONTESTADO,UNC,Privada sem fins lucrativos,Universidade,4203808,CANOINHAS,SC,Sul,1,12,11,53.5818,43.8273,46.2636,3.0371,5.4999,3.5050,4.6095,3.0024,5.0300,3.4240,2,18.2%,,3.0371,15,28,0.8000,2.4286,0.3333,1.6667,1.0000,5.0000,2.9761,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,Universidade,4304606,CANOAS,RS,Sul,1,13,6,44.7333,24.2833,29.3833,0.9268,5.4262,3.2848,5.5478,4.4446,3.8770,1.5506,0,0.0%,,0.9268,42,320,0.6905,1.0204,0.3810,1.9048,0.9286,4.5879,1.7235,2,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),528,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,Privada sem fins lucrativos,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,1,16,14,65.8500,45.1143,50.3071,3.4415,5.2370,2.7192,5.3274,4.1058,4.6582,2.8198,5,35.7%,3.8576,3.9618,28,42,1.0000,5.0000,0.9286,4.6429,0.5714,2.5275,3.8157,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,Privada sem fins lucrativos,Universidade,4310207,IJUI,RS,Sul,1,23,19,55.1842,35.4105,40.3684,2.2513,5.4386,3.3219,5.4167,4.2431,4.6460,2.8000,3,15.8%,,2.2513,7,36,1.0000,5.0000,0.7143,3.5714,1.0000,5.0000,3.0552,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,Pessoa Jurídica de Direito Público - Estadual,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,1,109,74,51.8459,39.4622,42.5676,2.5712,4.7168,1.1641,3.4070,1.1541,3.9426,1.6571,19,25.7%,-0.5561,2.5010,87,252,0.9770,4.7044,0.9310,4.6552,1.0000,5.0000,3.0021,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,Pessoa Jurídica de Direito Público - Federal,Universidade,2111300,SAO LUIS,MA,Nordeste,1,17,14,65.0214,36.9000,43.9429,2.6202,5.2501,2.7583,4.1238,2.2559,4.5665,2.6709,1,7.1%,,2.6202,42,148,1.0000,5.0000,0.8095,4.0476,1.0000,5.0000,3.1847,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2111300,SAO LUIS,MA,Nordeste,1,27,26,65.9615,44.7308,50.0462,3.4066,5.2376,2.7208,4.4231,2.7159,4.3547,2.3267,18,69.2%,0.7250,2.9250,19,63,0.8421,2.9699,0.4737,2.3684,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Pessoa Jurídica de Direito Público - Federal,Universidade,1501402,BELEM,PA,Norte,1,624,274,46.2869,31.7208,35.3741,1.6887,5.3389,3.0239,4.1536,2.3015,3.7708,1.3780,62,22.6%,-0.5954,2.4880,25,683,1.0000,5.0000,0.7200,3.6000,1.0000,5.0000,2.8748,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,Pessoa Jurídica de Direito Público - Federal,Universidade,2408102,NATAL,RN,Nordeste,1,69,50,60.2220,40.1100,45.1580,2.8248,4.9863,1.9696,4.7617,3.2363,4.1478,1.9906,24,48.0%,0.2407,2.7647,81,202,0.9259,4.0476,0.7160,3.5802,1.0000,5.0000,3.1075,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),571,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,Pessoa Jurídica de Direito Público - Federal,Universidade,4106902,CURITIBA,PR,Sul,1,55,34,56.3265,52.2235,53.2618,3.9197,4.6876,1.0767,4.0916,2.2062,4.4795,2.5296,11,32.4%,0.5553,2.8688,50,133,0.9600,4.4857,0.9200,4.6000,1.0000,5.0000,3.4437,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),572,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,Pessoa Jurídica de Direito Público - Federal,Universidade,3301009,CAMPOS DO GOYTACAZES,RJ,Sudeste,1,25,21,53.0524,39.4857,42.8810,2.6009,5.3237,2.9783,4.2199,2.4035,4.7474,2.9649,17,81.0%,0.4332,2.8284,33,125,1.0000,5.0000,0.7576,3.7879,1.0000,5.0000,3.2460,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),572,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,Pessoa Jurídica de Direito Público - Federal,Universidade,3303302,NITEROI,RJ,Sudeste,1,34,22,50.6273,38.0773,41.2318,2.4083,4.8054,1.4289,3.8545,1.8419,4.1562,2.0043,9,40.9%,-8.1122,0.0000,86,53,1.0000,5.0000,0.8488,4.2442,1.0000,5.0000,2.1176,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),573,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,Pessoa Jurídica de Direito Público - Federal,Universidade,3205309,VITORIA,ES,Sudeste,1,57,15,58.2600,42.8133,46.6867,3.0443,4.8448,1.5467,4.0639,2.1637,3.6185,1.1306,5,33.3%,0.3939,2.8154,34,0,0.9706,4.6218,0.7353,3.6765,1.0000,5.0000,3.1198,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,Pessoa Jurídica de Direito Público - Federal,Universidade,3305554,SEROPEDICA,RJ,Sudeste,1,52,46,61.0609,47.7717,51.1065,3.5923,5.0641,2.2024,4.2621,2.4683,4.5833,2.6982,39,84.8%,-0.9550,2.3689,200,192,0.9800,4.7429,0.8350,4.1750,1.0000,5.0000,3.2606,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Pessoa Jurídica de Direito Público - Federal,Universidade,3106200,BELO HORIZONTE,MG,Sudeste,1,18,12,61.7083,51.9333,54.3750,4.0136,4.3274,0.0000,3.5967,1.4456,4.1156,1.9384,2,16.7%,,4.0136,96,49,1.0000,5.0000,0.9479,4.7396,1.0000,5.0000,3.7891,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),576,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,Pessoa Jurídica de Direito Público - Federal,Universidade,3136702,JUIZ DE FORA,MG,Sudeste,1,7,4,81.3000,57.4750,63.4500,5.0000,5.4676,3.4085,5.2444,3.9784,4.9250,3.2534,0,0.0%,,5.0000,16,30,0.9375,4.1964,0.9375,4.6875,1.0000,5.0000,4.6787,5,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),577,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,Pessoa Jurídica de Direito Público - Federal,Universidade,2704302,MACEIO,AL,Nordeste,1,80,47,49.1447,35.9915,39.2936,2.1708,4.9055,1.7282,3.6797,1.5731,4.0668,1.8590,15,31.9%,0.0173,2.6908,46,324,0.9565,4.4410,0.6957,3.4783,1.0000,5.0000,2.8605,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Pessoa Jurídica de Direito Público - Federal,Universidade,2927408,SALVADOR,BA,Nordeste,1,42,28,61.4893,49.7714,52.7107,3.7974,4.8734,1.6323,3.5982,1.4478,3.9964,1.7447,8,28.6%,-3.5575,1.5075,122,254,0.8197,2.6815,0.7295,3.6475,1.0000,5.0000,2.6488,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pessoa Jurídica de Direito Público - Federal,Universidade,2507507,JOAO PESSOA,PB,Nordeste,1,43,35,38.7971,30.6914,32.7343,1.4180,4.6962,1.1025,3.5425,1.3622,3.9840,1.7245,7,20.0%,-4.9900,1.0334,56,170,0.9107,3.8520,0.7679,3.8393,1.0000,5.0000,2.0790,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pessoa Jurídica de Direito Público - Federal,Universidade,2611606,RECIFE,PE,Nordeste,1,33,21,45.6952,37.0952,39.2571,2.2003,4.6144,0.8580,3.4109,1.1600,3.5469,1.0143,14,66.7%,-1.7009,2.1220,54,225,0.9630,4.5238,0.7778,3.8889,1.0000,5.0000,2.6281,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),581,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,Pessoa Jurídica de Direito Público - Federal,Universidade,4314902,PORTO ALEGRE,RS,Sul,2,57,33,55.4909,44.4758,47.2455,3.1438,4.9175,1.7640,3.9854,2.0431,4.3351,2.2950,9,27.3%,-0.3580,2.5665,138,300,0.9565,4.4410,0.8768,4.3841,1.0000,5.0000,3.1846,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Pessoa Jurídica de Direito Público - Federal,Universidade,2304400,FORTALEZA,CE,Nordeste,2,17,14,57.3571,50.4571,52.2000,3.7705,5.0532,2.1697,4.1939,2.3635,4.2959,2.2313,6,42.9%,1.0851,3.0442,132,128,0.9318,4.1234,0.7803,3.9015,1.0000,5.0000,3.4257,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Pessoa Jurídica de Direito Público - Federal,Universidade,5205109,CATALAO,GO,Centro-Oeste,1,12,6,59.8333,44.4833,48.3333,3.2432,5.4732,3.4251,4.9275,3.4912,5.2007,3.7013,1,16.7%,,3.2432,15,40,0.7333,1.5714,0.7333,3.6667,1.0000,5.0000,3.3506,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Pessoa Jurídica de Direito Público - Federal,Universidade,5208707,GOIANIA,GO,Centro-Oeste,1,16,11,64.0545,40.5364,46.4182,2.9535,4.9857,1.9679,4.2915,2.5136,4.1044,1.9201,6,54.5%,1.2490,3.0984,38,73,0.7895,2.2932,0.7368,3.6842,1.0000,5.0000,3.0960,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Pessoa Jurídica de Direito Público - Federal,Universidade,4205407,FLORIANOPOLIS,SC,Sul,1,30,27,47.3926,44.9037,45.5333,3.0016,4.7800,1.3529,4.7431,3.2078,4.5376,2.6239,7,25.9%,-0.3427,2.5716,54,78,0.9815,4.7619,0.8148,4.0741,1.0000,5.0000,3.1711,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Pessoa Jurídica de Direito Público - Federal,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,1,7,5,57.3000,45.4800,48.4400,3.2830,5.0010,2.0136,3.7749,1.7195,3.0068,0.1368,3,60.0%,4.0573,4.0279,38,192,0.9211,3.9850,0.8947,4.4737,1.0000,5.0000,3.6517,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Pessoa Jurídica de Direito Público - Federal,Universidade,3518800,GUARULHOS,SP,Sudeste,1,179,34,40.1647,32.0353,34.0735,1.5803,4.6994,1.1122,3.6152,1.4741,3.9316,1.6394,18,52.9%,-1.3257,2.2462,15,52,1.0000,5.0000,0.9333,4.6667,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),595,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,Pessoa Jurídica de Direito Público - Federal,Universidade,3101607,ALFENAS,MG,Sudeste,1,27,24,67.2292,49.5625,53.9792,3.9074,5.1599,2.4887,4.6013,2.9898,3.9658,1.6949,18,75.0%,1.4202,3.1551,36,75,0.9444,4.2857,0.6667,3.3333,1.0000,5.0000,3.4607,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),609,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Pessoa Jurídica de Direito Público - Estadual,Universidade,4127700,TOLEDO,PR,Sul,1,32,29,40.7207,33.8759,35.6069,1.7728,4.6891,1.0811,3.6585,1.5405,3.5272,0.9823,15,51.7%,-1.9938,2.0251,23,151,0.8696,3.3230,0.6087,3.0435,1.0000,5.0000,2.3267,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),634,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,Pessoa Jurídica de Direito Público - Federal,Universidade,4314407,PELOTAS,RS,Sul,1,23,18,57.8556,41.4167,45.5389,2.8987,4.5901,0.7853,3.2678,0.9400,4.2905,2.2224,15,83.3%,-2.5369,1.8454,27,128,1.0000,5.0000,0.9259,4.6296,1.0000,5.0000,2.8315,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),665,UNIVERSIDADE DE TAUBATÉ,UNITAU,Pessoa Jurídica de Direito Público - Municipal,Universidade,3554102,TAUBATE,SP,Sudeste,1,2,2,66.3000,32.3500,40.8500,2.2048,6.0000,5.0000,5.9091,5.0000,5.4000,4.0251,0,0.0%,,2.2048,18,20,0.8333,2.8571,0.2778,1.3889,0.9444,4.6795,2.7119,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Pessoa Jurídica de Direito Público - Federal,Universidade,5005707,NAVIRAI,MS,Centro-Oeste,1,28,25,54.1160,39.3400,43.0520,2.6109,5.3462,3.0455,4.6379,3.0460,4.2143,2.0986,19,76.0%,0.9365,2.9950,16,83,0.8750,3.3929,0.3750,1.8750,0.8750,4.2788,2.8602,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),699,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,Pessoa Jurídica de Direito Público - Federal,Universidade,1100205,PORTO VELHO,RO,Norte,1,33,25,51.8600,30.8320,36.1000,1.7285,5.1165,2.3589,3.6579,1.5397,3.6876,1.2429,17,68.0%,-1.0172,2.3483,11,135,0.9091,3.8312,0.4545,2.2727,1.0000,5.0000,2.4558,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),746,UNIVERSIDADE REGIONAL DO CARIRI,URCA,Pessoa Jurídica de Direito Público - Estadual,Universidade,2304202,CRATO,CE,Nordeste,1,10,9,56.7667,44.5222,47.6000,3.1773,5.2243,2.6812,3.6628,1.5472,3.8486,1.5044,2,22.2%,-2.1296,1.9801,18,146,0.8333,2.8571,0.5000,2.5000,1.0000,5.0000,2.6089,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),953,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Privada sem fins lucrativos,Universidade,3548500,SANTOS,SP,Sudeste,1,317,187,49.8005,28.5230,33.8567,1.4561,5.2685,2.8132,5.0687,3.7082,3.9332,1.6420,19,10.2%,,1.4561,14,927,0.8571,3.1633,0.3571,1.7857,0.8571,4.1758,2.0566,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Pessoa Jurídica de Direito Público - Estadual,Universidade,5000609,AMAMBAI,MS,Centro-Oeste,1,26,19,49.0158,30.2105,34.9211,1.6032,5.5839,3.7562,4.7555,3.2268,4.7746,3.0090,13,68.4%,-0.9796,2.3608,15,113,0.6667,0.7143,0.2000,1.0000,0.1333,0.0000,1.8688,2,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Pessoa Jurídica de Direito Público - Estadual,Universidade,5006309,PARANAIBA,MS,Centro-Oeste,1,22,6,44.0833,39.1833,40.4167,2.3676,5.5791,3.7416,4.6924,3.1298,4.7137,2.9101,5,83.3%,0.3550,2.8025,14,95,0.9286,4.0816,0.2143,1.0714,0.2857,0.8791,2.4970,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,Privada sem fins lucrativos,Universidade,3304557,RIO DE JANEIRO,RJ,Sudeste,1,5,2,81.0500,52.6000,59.7500,4.5181,5.0853,2.2657,4.0167,2.0911,2.9226,0.0000,0,0.0%,,4.5181,5,26,1.0000,5.0000,1.0000,5.0000,0.2000,0.3846,3.9133,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),1192,FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO,FACIS,Privada com fins lucrativos,Faculdade ,3550308,SAO PAULO,SP,Sudeste,1,25,5,64.8000,40.1800,46.3400,2.9356,5.7888,4.3687,5.3452,4.1333,4.7796,3.0171,0,0.0%,,2.9356,1,11,1.0000,5.0000,1.0000,5.0000,1.0000,5.0000,3.7243,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),1472,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,UNIASSELVI,Privada com fins lucrativos,Centro Universitário,4207502,INDAIAL,SC,Sul,1,190,112,54.3643,35.5518,40.2688,2.2464,5.4409,3.3285,5.1009,3.7577,4.3879,2.3807,16,14.3%,,2.2464,18,484,0.7778,2.1429,0.6111,3.0556,1.0000,5.0000,,,Unidade sem curso(s) reconhecido(s) até 31/12/2014
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),2183,CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ,CUFSA,Privada sem fins lucrativos,Centro Universitário,3547809,SANTO ANDRE,SP,Sudeste,1,15,10,64.1100,38.1100,44.6300,2.7177,5.7427,4.2310,5.3040,4.0700,4.6472,2.8020,8,80.0%,0.3222,2.7916,14,84,0.9286,4.0816,0.5714,2.8571,0.4286,1.7033,2.9739,4,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),2247,Faculdade Paulista São José,,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,Faculdade ,3550308,SAO PAULO,SP,Sudeste,1,38,35,58.0657,30.9200,37.7171,1.8781,5.8488,4.5479,5.8405,4.8945,5.7438,4.5838,6,17.1%,,1.8781,29,298,0.6552,0.5665,0.1034,0.5172,0.8621,4.2042,2.1687,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Pessoa Jurídica de Direito Público - Federal,Universidade,2504009,CAMPINA GRANDE,PB,Nordeste,1,40,37,47.6649,31.8216,35.7892,1.7298,4.8012,1.4163,3.9093,1.9261,3.9057,1.5972,16,43.2%,-0.8395,2.4071,50,109,0.8400,2.9429,0.7000,3.5000,1.0000,5.0000,2.5516,3,
2014,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Pessoa Jurídica de Direito Público - Federal,Universidade,2516300,SUME,PB,Nordeste,1,25,23,50.5130,34.5739,38.5739,2.0634,5.6514,3.9580,5.3327,4.1141,5.2381,3.7621,19,82.6%,0.1590,2.7377,21,128,0.9048,3.7755,0.4762,2.3810,1.0000,5.0000,2.9828,4,
